pc,location,windows-vers,TPM-enabled,BL-ready-drive,BL-encrypted
laptop-na06,1.10,\\LAPTOP-NA06\root\cimv2:Win32_OperatingSystem=@,\\LAPTOP-NA06\root\cimv2\security\microsofttpm:Win32_Tpm=@,C:,True
