pc,location,windows-vers,TPM-enabled,BL-ready-drive,BL-encrypted
laptop-n099,3.10,\\LAPTOP-N099\root\cimv2:Win32_OperatingSystem=@,\\LAPTOP-N099\root\cimv2\security\microsofttpm:Win32_Tpm=@,C:,True
