pc,location,windows-vers,TPM-enabled,BL-ready-drive,BL-encrypted
laptop-n074,2.10,\\LAPTOP-N074\root\cimv2:Win32_OperatingSystem=@,\\LAPTOP-N074\root\cimv2\security\microsofttpm:Win32_Tpm=@,C:,True
